tower,what_type_of_work_is_here,income_confidence,income_assessment,land_use,comment,area_size_sqkm,cdr_users,mfs_users,user_ratio,cdr_density,mfs_density,building_count,building_density,residential,income_cleaned,income_adjusted,voronoi
1723,Commercial,High,Very Wealthy,Formal Residential,,5.8865271179,643,386,1.6658031088,0.0091547856,0.0152500703,1722,292.5324160602,True,wealthy,wealthy,0103000020E6100000010000000A000000B9CE6D3B629D4340D0E10EC518E61AC05A97A443909C43405726B2131DE31AC07FCF3E52489C43407280A95E76E01AC0D00643C4679C43408ECDB31C45D71AC05812262FA69D4340EEAC3739C0D31AC0B3826AB8BBA14340020C0818EBD21AC0EDE3FEDB96A14340A84D803006D61AC051AA838385A14340BF08E23F1ED71AC09F258AD69A9D43408B67AA2812E61AC0B9CE6D3B629D4340D0E10EC518E61AC0
1878,Commercial,High,Wealthy,Commercial / Formal Residential,,0.3245644738,713,523,1.3632887189,0.0004552096,0.0006205822,938,2890.0267146347,True,wealthy,wealthy,0103000020E610000001000000070000000DC8AE9545A1434083C532F41A3F1BC0FEED21EF0FA143405AE7D2ABD73D1BC0071CFB0EF6A04340450EF3A442391BC0A8428AF329A143400AA13576E3381BC023795D2CE3A14340513811EA1C3A1BC0D80D6679EEA143406989CB0E813A1BC00DC8AE9545A1434083C532F41A3F1BC0
2037,Office services,High,Very Wealthy,Formal Residential,,0.257433867,20,10,2,0.0128716934,0.0257433867,168,652.5947885228,True,wealthy,wealthy,0103000020E6100000010000000600000088E4FDF38FA44340D2EFBF3FA4391BC0481B458A03A44340BC7796E767361BC0070BA3DB8AA44340478B57C2C9331BC0F4D4B2B1E5A44340659ABD72D1361BC01C9AACFAB1A4434058C180AE96391BC088E4FDF38FA44340D2EFBF3FA4391BC0
1729,Skilled manual labour,High,Wealthy,Formal Residential,,0.3833492504,743,579,1.2832469775,0.0005159478,0.0006620885,1383,3607.6762866569,True,wealthy,wealthy,0103000020E610000001000000090000006E2D52CC2D9D43407C796211102A1BC06F3E922CC39C43406727994C4C291BC0D8A2E5F3B29C4340ED38DBAFA8261BC00E9F6FC3B59C4340478E3A7269261BC0CD7E0A11419D4340DD277138B6231BC016255EA9459D43409CDA632DBA231BC02FDAB4F4BA9D4340867DF61652281BC0AE421CDC8D9D43408EAD60B472291BC06E2D52CC2D9D43407C796211102A1BC0
1874,Commercial,High,Wealthy,Formal Residential,,0.3026889532,240,154,1.5584415584,0.001261204,0.0019655127,310,1024.1536624367,True,wealthy,wealthy,0103000020E61000000100000007000000F52B6E6409A143401349B53A1F201BC04CFB931CF1A04340F4D4F5B3F91E1BC04EBF7DF609A143401512F62AE5181BC09DFA857447A14340254A5B0196181BC098CFA15277A14340EE3D5C72DC191BC0EB66DCC787A14340B67AB3DE641E1BC0F52B6E6409A143401349B53A1F201BC0
2093,Unskilled manual labour,High,Wealthy,Peri-Urban,https://www.gov.uk/dfid-research-outputs/wss-practices-and-living-conditions-in-the-peri-urban-interface-of-metropolitan-dar-es-salaam-the-cases-of-tungi-and-stakishari,71.6030331493,369,271,1.3616236162,0.1940461603,0.2642178345,1129,15.7674884756,,wealthy,wealthy,0103000020E61000000100000009000000B6007AE7DAAB43407E0369DDDD611BC05C3CF92EDAAB4340021472B2DC611BC09435718595AA434044F694CB54561BC07A857201E3AB4340E54A57071B191BC0AA4ACC4A1CAC43405FFCF5FA93151BC0D719F6FA4AB5434095EF22B5E6E21AC03B7222B35AB943408D2554398FCE1AC035B9C615C5B14340EE52206711401BC0B6007AE7DAAB43407E0369DDDD611BC0
2080,Unskilled manual labour,High,Average,Industrial / Informal Residential,,2.3629799142,765,524,1.4599236641,0.0030888626,0.0045095037,2157,912.8304422049,True,average,average,0103000020E610000001000000070000002429F53AE5A6434008C3C448C5621BC050EDD449B2A6434041939663955A1BC041943898B4A643407ED12D1A1B571BC0F3B45DE908A743401F6D12BDAA541BC0928C78D6A3A8434076CBA49A23511BC0042CB79E32A94340A083118EF2581BC02429F53AE5A6434008C3C448C5621BC0
1640,Office services,High,Average,Education,,0.5892953112,13,6,2.1666666667,0.0453304086,0.0982158852,60,101.8165236636,,average,average,0103000020E6100000010000000800000044AF6E7D8F9A434097D815F24A261BC078BC98B2569A4340A66842CB1D261BC0EB54529C199A434021E1C684B6221BC0D0A76545C39A43408BBE60BAB21B1BC0732E2770159B43401D2A2E78EB1C1BC08272C028F69A4340CE6152DBAB231BC0C3158F8DBF9A43408E7A6C2DC7251BC044AF6E7D8F9A434097D815F24A261BC0
1477,Unskilled manual labour,High,Average,Informal Peri-Urban ,,16.1309403119,720,517,1.3926499033,0.0224040838,0.0312010451,1973,122.3115306268,,average,average,0103000020E6100000010000000B000000FAF5924728904340EFA8A0EF52001BC0B51A0450AB8F43405B0920D21FFF1AC09653D258718E4340B980D7A507F71AC00B515D91C88C43407888D28CE0E01AC0FC239126D28C4340AF23EAA7F7D71AC00085F841A98E434053E5573FB6D61AC0747ED92FF8904340304D8080CBD81AC00816C800C4924340A83382DE5EEE1AC05C574F3028924340DB32F6DE8EFC1AC05459BD70D79143400D70EBE6F1FE1AC0FAF5924728904340EFA8A0EF52001BC0
1517,Unskilled manual labour,High,Average,Peri-Urban,,3.2192338067,1747,1305,1.338697318,0.0018427211,0.0024668458,1896,588.9600177731,,average,average,0103000020E610000001000000080000002C9BBAAEE293434074FC14E6EF1E1BC0404A147EEF924340676DECC1471C1BC03090328EB3924340562ADE2AE0161BC0F2A6D825DE924340C4B36B4028111BC005B0ACA70E964340949B2F1A42101BC03FDD124713964340FA2A4361B6111BC0E08D2B687695434090002F781E191BC02C9BBAAEE293434074FC14E6EF1E1BC0
1804,Unskilled manual labour,High,Poor,Informal Residential,,1.7323125253,1601,1152,1.3897569444,0.0010820191,0.0015037435,2690,1552.8375859768,True,poor,poor,0103000020E6100000010000000700000042039427DB9E434020399F45A6B21BC0FF20AB38089E434085832ECF6CAB1BC02B8EDA9C399F4340394D349FA1A31BC0B39F9BD2BE9F434009B419BFC3A61BC00971F0BF27A04340A389B45D26AF1BC0E6E186D412A0434093C094A7FFAF1BC042039427DB9E434020399F45A6B21BC0
1754,Unskilled manual labour,High,Poor,Informal Residential,,0.2973365417,1451,1015,1.4295566502,0.0002049184,0.0002929424,1513,5088.5101148345,True,poor,poor,0103000020E61000000100000006000000709A61D83D9E43408EB1BE9553351BC0315E584C8A9D4340158BF98F28341BC078B5138A9B9D43401B3DF80B7A301BC07332B904139E43404E153C88A12F1BC014896020529E4340B81191318D321BC0709A61D83D9E43408EB1BE9553351BC0
1524,Unskilled manual labour,High,Poor,Informal Residential,,1.7583126078,958,665,1.4406015038,0.0018353994,0.0026440791,2738,1557.174752556,True,poor,poor,0103000020E610000001000000060000003762BA9A15954340C4416568C5A61BC07836C1CBB9934340D390A5B275A61BC0E2F468262E944340E6D969C049971BC08EEFA9F79D944340D72512DFBE951BC0D9BE15792F954340709948999E971BC03762BA9A15954340C4416568C5A61BC0
1780,Unskilled manual labour,High,Poor,Informal Residential,,0.636872246,1842,1342,1.3725782414,0.0003457504,0.0004745695,2132,3347.610158079,True,poor,poor,0103000020E6100000010000000600000043AE2A5CA29E43406B3CEBA70A4D1BC030D51653F59D434083607E7FBB491BC05200A552429E434008A54CBF0D451BC0729B3A870C9F4340A8C6E0688A451BC0B923E054289F4340109D34A3B54B1BC043AE2A5CA29E43406B3CEBA70A4D1BC0
1830,Commercial,High,Poor,Commercial / Informal Residential,,0.571347332,1484,1030,1.440776699,0.0003850049,0.0005547061,1324,2317.3294522773,True,poor,poor,0103000020E61000000100000008000000F03B73FC7DA04340D3AE315F374A1BC052E5EC1309A043407A5B2E1A91491BC0EA0F9501B59F43404BAF51ABFF421BC079966249E09F43409F1098B16E401BC009A7C7EA29A04340177B53C8613F1BC01E11DC486EA043400B28198DA0411BC0E7A682658FA04340FA278B90BB491BC0F03B73FC7DA04340D3AE315F374A1BC0
1799,Unskilled manual labour,High,Poor,Formal Residential / Informal Residential,,0.4506365142,751,535,1.4037383178,0.0006000486,0.0008423112,1493,3313.0914894633,True,poor,poor,0103000020E610000001000000070000007137AD3B189F43405B4492D8FD441BC0B54A849BD79E4340410B34CA073F1BC09654DD5FE49E434090079A85043E1BC028C93BCA3B9F4340B952C924543D1BC079966249E09F43409F1098B16E401BC0EA0F9501B59F43404BAF51ABFF421BC07137AD3B189F43405B4492D8FD441BC0
1986,Unskilled manual labour,High,Poor,Informal Residential,,0.282631735,474,318,1.4905660377,0.0005962695,0.000888779,1122,3969.8302104569,True,poor,poor,0103000020E6100000010000000700000047DA5D3974A34340166B21910D5D1BC038C470D93DA34340EEFF0D47155B1BC040842A3E38A34340C2651EDD8B5A1BC0286234E753A343402019D062B9571BC0528E4172FAA343403B170C39B2571BC0DC430AE716A44340F58561CF96591BC047DA5D3974A34340166B21910D5D1BC0
1819,Unskilled manual labour,High,Poor,Informal Residential,,1.0487854202,660,476,1.3865546218,0.0015890688,0.0022033307,2474,2358.9191386009,True,poor,poor,0103000020E61000000100000007000000EA1DDD8102A0434057D4BBFC47921BC037EA84F1599F4340B4E6F2490B8E1BC007D397B5429F43400897AC2119861BC0FCEF1A878B9F434047AFA136F3841BC065652CF78CA04340136C20BD86861BC0B9B2EE8D14A0434010FD1614F2911BC0EA1DDD8102A0434057D4BBFC47921BC0
1739,Unskilled manual labour,High,Very Poor,Industrial / Informal Residential,Juxtaposition for presentations,0.7706058152,1939,1361,1.4246877296,0.0003974244,0.0005662056,6748,8756.746791416,True,poor,poor,0103000020E61000000100000008000000C398A10D4C9D4340032559C488621BC053E9DDFAB89C43404DFE01EAA0601BC0AF9F0901D69C434007F2B93E215B1BC0FA6A0F1C919D4340C90705103E581BC0E2B07C309F9D43407146269945581BC0CE92358B189E4340C8D04DDBD35A1BC09EB43409179E4340A2B012EE0E5B1BC0C398A10D4C9D4340032559C488621BC0
1516,Unskilled manual labour,High,Poor,Informal Peri-Urban ,,6.4312711915,913,673,1.3566121842,0.0070441086,0.0095561236,1314,204.314195573,,poor,poor,0103000020E61000000100000008000000F2A6D825DE924340C4B36B4028111BC05459BD70D79143400D70EBE6F1FE1AC05C574F3028924340DB32F6DE8EFC1AC0AD93AE2B73964340DDAAE5E79A021BC0501A613379964340791760AA92031BC0C83721BD6C9643409CB541AF16091BC005B0ACA70E964340949B2F1A42101BC0F2A6D825DE924340C4B36B4028111BC0
1893,Unskilled manual labour,High,Wealthy,Formal Residential,,0.2772947698,506,354,1.4293785311,0.0005480134,0.0007833186,739,2665.0340381678,True,wealthy,wealthy,0103000020E610000001000000060000001271ACE3CFA14340D4CD2FA9F2511BC079DB7DE039A14340AA903173AA501BC082691F856DA1434090391146784C1BC0E40FFEF2F8A143406CD6838A604C1BC0A6A5B06CFAA14340322551497C4D1BC01271ACE3CFA14340D4CD2FA9F2511BC0
2087,Unskilled manual labour,Medium,Average / Wealthy,Peri-Urban,,18.9896102304,313,221,1.4162895928,0.0606696812,0.0859258381,1566,82.4661475935,,wealthy,wealthy,0103000020E61000000100000006000000D59D1DA4E2AD43401D2CF76E02CA1BC0623F804688A8434063A6BB2A8CB01BC0D575F9B288A84340A8C8A155839D1BC0BCDA149FFFA843403188320D0D971BC0A0E99D06AAAF4340DBF7CA1C60A91BC0D59D1DA4E2AD43401D2CF76E02CA1BC0
1953,Commercial,High,Wealthy,Commercial / Formal Residential,,0.0275317635,39,21,1.8571428571,0.0007059427,0.0013110364,51,1852.4058572615,True,wealthy,wealthy,0103000020E610000001000000050000001326EABCF0A243404316B290854C1BC076F9B2F7DEA2434035DE49C7854A1BC0FFAFA12F0AA343402CF62C1A5D4A1BC09F86822C1EA34340E311EF131A4B1BC01326EABCF0A243404316B290854C1BC0
1492,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,16.2051075224,543,374,1.4518716578,0.0298436603,0.0433291645,2351,145.0777168096,,poor,poor,0103000020E61000000100000009000000E1BFAD0EEB8F4340D0EA3C1C75F11BC0E6D3C491588F4340170CF7C007E31BC08E1388364590434006AE76E7E5C11BC026158913BE90434098306D83AFC01BC0543EC6DCB5924340E7F34F3C1FC21BC010FA6F47FE934340FE19E88E11C31BC0758E61F8ED944340A2C5F5D63BC71BC01E3B5645179243405303B37596ED1BC0E1BFAD0EEB8F4340D0EA3C1C75F11BC0
1935,Skilled manual labour,Medium,Poor / Average,Industrial,,0.0958660511,116,57,2.0350877193,0.0008264315,0.0016818605,81,844.9289305137,,poor,poor,0103000020E61000000100000005000000C6E47E87A2A243402B7B23335AB01BC0F6D81A3521A243403B195EF07AAF1BC0796768A71BA24340AC46D09807AF1BC0E2E47E87A2A24340C2E1317AD8AC1BC0C6E47E87A2A243402B7B23335AB01BC0
1582,Commercial,High,Poor,Informal Residential,,1.1400118352,815,579,1.4075993092,0.0013987875,0.0019689324,1564,1371.9155816537,True,poor,poor,0103000020E610000001000000060000003F228714619943402629B9C5FF7E1BC05C71879C759743402AFF57C4257D1BC03624BCA267974340DF2F2A55187C1BC052A560CBC9984340F328521A83731BC07F2327350599434005A5136D5F751BC03F228714619943402629B9C5FF7E1BC0
1892,Unskilled manual labour,High,Very Poor,Informal Residential,https://www.itc.nl/library/papers_2009/msc/gem/aminipouri.pdf,0.569385469,1224,833,1.4693877551,0.0004651842,0.000683536,1120,1967.0329871454,True,poor,poor,0103000020E61000000100000008000000826A7319E6A143401F08876DB5B51BC030CC42CC3FA143408BC2802E0AB41BC0146041B108A143405C8582E388B01BC0A08517576FA1434026D73A5E6EAD1BC07822F3B90CA24340C4C3F38132AE1BC0796768A71BA24340AC46D09807AF1BC0F6D81A3521A243403B195EF07AAF1BC0826A7319E6A143401F08876DB5B51BC0
1850,Commercial,High,Poor,Formal Residential / Informal Residential,,0.2787513286,,,,,,1527,5478.0007960531,True,poor,poor,0103000020E61000000100000006000000D978F1A161A04340DC59E71B2A6F1BC067E5D04345A043401C52902DD16B1BC0DB504956E2A0434014716CD833691BC070D8C4F718A14340EBEA2B49856A1BC0C79347CD13A1434032276753066D1BC0D978F1A161A04340DC59E71B2A6F1BC0
1486,Unskilled manual labour,Medium,Poor / Average,Peri-Urban,,5.1342172522,1513,1025,1.476097561,0.003393402,0.0050089924,2551,496.8624962121,,poor,poor,0103000020E610000001000000070000005D2107EAF79143406AD74FB236941BC066FE8DC8608F43408ED62B04B5861BC0B17A4454D58E434056784EDF0F801BC08D9CA5BE899043407018E81D18781BC07476B076A792434089B132C6E6871BC0387C172F7D9243406FA25939BF901BC05D2107EAF79143406AD74FB236941BC0
1484,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,1.9844781651,245,173,1.4161849711,0.0080999109,0.0114709721,1576,794.1634368619,,poor,poor,0103000020E6100000010000000800000053BF7A8B18914340D51E6A64D23C1BC0480CB12B03904340BE54B964723A1BC08F6997A7EC8F43407B8FF63A7F361BC0F53E7A38D9904340B1E16315F92B1BC07164F2143E914340D3A6C7A4C22D1BC0D6389737EB914340B27A269D68351BC0665D04CEDE914340AD6265A941391BC053BF7A8B18914340D51E6A64D23C1BC0
1501,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,7.2691294381,363,242,1.5,0.02002515,0.030037725,494,67.9586192827,,poor,poor,0103000020E610000001000000070000000816C800C4924340A83382DE5EEE1AC0747ED92FF8904340304D8080CBD81AC09014747B4991434058F4BA402AD71AC0EE47702CE8914340917E477800D41AC0B9FDB5A804954340A2A003467FD41AC02C25A5CA40954340DD62BD95F3E51AC00816C800C4924340A83382DE5EEE1AC0
2036,Unskilled manual labour,Medium,Poor / Average,,,1.0654678153,1010,752,1.3430851064,0.0010549186,0.0014168455,2693,2527.5282475945,,poor,poor,0103000020E610000001000000050000004D7497960DA44340F9F2E7377D9C1BC05335135476A44340B0F7C5F86D931BC071A9F82D7FA543407112F7B264931BC0E06D8C0DA7A5434076FF4A44C29B1BC04D7497960DA44340F9F2E7377D9C1BC0
1426,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,9.9528672568,845,609,1.3875205255,0.0117785411,0.0163429676,3589,360.5996048558,,poor,poor,0103000020E61000000100000006000000420C0D3BC58B4340CD99DFF4F8101BC0750ECDC0218B43408523C203C70D1BC03A2D3DE9358A43409C4DDA9F13F81AC00B515D91C88C43407888D28CE0E01AC09653D258718E4340B980D7A507F71AC0420C0D3BC58B4340CD99DFF4F8101BC0
1979,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,2.6247135105,1215,862,1.409512761,0.002160258,0.0030449113,1930,735.3183470291,,poor,poor,0103000020E61000000100000007000000F722CA1D7FA24340103DB4F815CD1BC0CFA3A3F47CA24340910BDACBCAC31BC0AC4E9A794FA343401E966FDD50BC1BC020979DE8F9A343401CAE620796BA1BC07EEF11717FA443409B89B0732EBB1BC0C217E940C3A4434042AEF5ADF4C61BC0F722CA1D7FA24340103DB4F815CD1BC0
2065,Unskilled manual labour,Medium,Poor / Average,Informal Peri-Urban ,,4.048177644,1424,1015,1.402955665,0.0028428214,0.0039883524,934,230.7211002419,,poor,poor,0103000020E610000001000000060000002280612660A64340A542552A26D11BC0C217E940C3A4434042AEF5ADF4C61BC07EEF11717FA443409B89B0732EBB1BC04785F1977EA54340D954D79B7CB11BC024276F7486A643409E45FB99F9B31BC02280612660A64340A542552A26D11BC0
1840,Skilled manual labour,Medium,Poor / Average,Administrative / Informal / Industrial,,0.4556114286,560,390,1.4358974359,0.0008135918,0.0011682344,872,1913.9116038658,True,poor,poor,0103000020E6100000010000000600000067E5D04345A043401C52902DD16B1BC048EA6651CD9F434055E27324F4691BC01A58B20E85A0434073B3846F23631BC0150B41A4A3A043403906A91A92631BC0DB504956E2A0434014716CD833691BC067E5D04345A043401C52902DD16B1BC0
1937,Commercial,High,Wealthy,Formal Residential,,0.1823274641,845,499,1.6933867735,0.0002157721,0.0003653857,669,3669.2223145782,True,wealthy,wealthy,0103000020E61000000100000008000000167406F7A1A24340E7E63588BD4A1BC0E7C2C9592AA24340B70BF62EDA451BC023A5F3513BA24340F0E757ACCA441BC05D4913A651A24340D40F6AB43E441BC0A22E4E82AEA24340B519D41EBF461BC06C38EB73D1A24340BB5897EA8B491BC0BA1F1D97CEA24340488E107E264A1BC0167406F7A1A24340E7E63588BD4A1BC0
1960,Skilled manual labour,High,Wealthy,Informal Residential,,0.1840431191,14,9,1.5555555556,0.0131459371,0.0204492355,143,776.9918306196,True,wealthy,wealthy,0103000020E61000000100000005000000026CF3E702A34340A5A849C3E7271BC04547A1F2BEA2434045D9131462251BC02C22BEA5C7A243401BFFBF6566211BC02CADA9AD49A343406F961B6090231BC0026CF3E702A34340A5A849C3E7271BC0
1938,Commercial,Low,Poor / Average / Wealthy,Formal Residential / Informal Residential,http://repository.out.ac.tz/862/1/DESSERTATION-Hananasifu-final.pdf,0.5801768128,303,229,1.3231441048,0.001914775,0.0025335232,766,1320.287166147,True,average,average,0103000020E61000000100000009000000CFAC6B17B9A24340499A8DB451321BC0162E4C9A77A243405178A9B255311BC0B47994402FA243408AB30E47492D1BC0FA20F25C33A24340CE6D83B66F2B1BC08B1BD6661AA343407A7743FAD4291BC07996AB172FA3434047F7BE9EB52A1BC0E6C6FC2C45A34340C94CF884522E1BC03257526AD8A24340318A5BC7D1311BC0CFAC6B17B9A24340499A8DB451321BC0
1579,Unskilled manual labour,Medium,Average / Wealthy,Informal Residential,,4.1471745646,622,441,1.410430839,0.0066674832,0.009404024,1421,342.6429193793,True,wealthy,wealthy,0103000020E610000001000000080000008C87E7F27C984340FFA93132F3D61AC0CDD6B2D843964340AA5FE28BC0CC1AC03430A5683C974340DD6DB1B466BE1AC0FDA267C57A9743404944C106D9BD1AC0FC4EDCAEA2984340CC3E4A95F2BF1AC078C04506D298434061BA8E1F1EC11AC0292C4F220D9943409E97F38A5CCD1AC08C87E7F27C984340FFA93132F3D61AC0
1447,Unskilled manual labour,High,Average,Informal Peri-Urban ,,7.2729369598,1297,930,1.3946236559,0.0056075073,0.0078203623,2072,284.8917860062,,average,average,0103000020E610000001000000060000008BF37A7F3F8E4340CD42DB0B7E9D1AC057547CB4398C43406C08C203548D1AC07B61B82BAD8D43404BFAE8CC76731AC0FE05DF075A8E4340D80A084224741AC037A12C0E938F43401B1FD2106D831AC08BF37A7F3F8E4340CD42DB0B7E9D1AC0
1585,Unskilled manual labour,Medium,Average / Wealthy,Informal Peri-Urban ,,1.2290008502,590,402,1.4676616915,0.0020830523,0.003057216,1362,1108.2172968148,,wealthy,wealthy,0103000020E61000000100000006000000BF8EE091A4984340F8568E7110701BC09808F3B2A5974340021341F3896C1BC082B62D1F889843401BE2C7B0FE621BC08752E26488994340ACE7EBA886671BC05702B66F759943403FBAE28289691BC0BF8EE091A4984340F8568E7110701BC0
1570,Unskilled manual labour,Medium,Average / Wealthy,Peri-Urban,,1.5758577951,499,370,1.3486486486,0.0031580317,0.0042590751,1676,1063.5477421978,,wealthy,wealthy,0103000020E610000001000000070000003624BCA267974340DF2F2A55187C1BC07059EFCFC79643400109635E25771BC05668ABD5989743400C6DF3718C6C1BC09808F3B2A5974340021341F3896C1BC0BF8EE091A4984340F8568E7110701BC052A560CBC9984340F328521A83731BC03624BCA267974340DF2F2A55187C1BC0
1438,Unskilled manual labour,High,Average,Informal Peri-Urban ,,2.1028050194,416,293,1.4197952218,0.0050548198,0.0071768089,1564,743.768435771,,average,average,0103000020E61000000100000008000000DC24B305878D434079B79AAEA3241BC05D1B1269D88B43402A88E8E0321E1BC0FC5579D3BA8B43408746BAE3C91C1BC05248802DEE8B43409DE3E48932131BC091953676F08B4340049790DE34131BC060EAEF7EFD8D434018328775BB1B1BC0A670B501DD8D43402C52856120231BC0DC24B305878D434079B79AAEA3241BC0
1936,Unskilled manual labour,High,Poor,Education / Informal Residential,https://academicarchive.snhu.edu/handle/10474/83,0.1978007924,4,2,2,0.0494501981,0.0989003962,726,3670.3594111039,True,poor,poor,0103000020E610000001000000060000005429005F1BA34340B57EA46830B11BC0C6E47E87A2A243402B7B23335AB01BC0E2E47E87A2A24340C2E1317AD8AC1BC0CC414E5BE2A243406FA934F5C1AB1BC061906BDA36A34340B20200BD5BAF1BC05429005F1BA34340B57EA46830B11BC0
1923,Commercial,Medium,Average / Wealthy,Formal Residential,,0.373184818,441,341,1.293255132,0.0008462241,0.0010943836,683,1830.1923527112,True,wealthy,wealthy,0103000020E61000000100000006000000A855AF15A2A2434043AFABF094781BC03686934C2AA243402480EECE97771BC062266DD50DA243404DF25BC26B721BC0D712F241CFA24340D4B68D7D33721BC0D712F241CFA24340490926675D771BC0A855AF15A2A2434043AFABF094781BC0
1940,Unskilled manual labour,High,Poor,Informal Residential,,0.6141404316,1227,851,1.4418331375,0.0005005219,0.0007216691,1807,2942.3237864481,True,poor,poor,0103000020E61000000100000006000000A2CF6D9F26A24340FBC2044EAD961BC034F1209AF3A14340505657FF00951BC0B6E729DAE7A243408904C4C28E8D1BC0DDEB1E7326A34340DC94789D0D8F1BC0820A8FE70FA34340972D396A76961BC0A2CF6D9F26A24340FBC2044EAD961BC0
1852,Unskilled manual labour,High,Poor,Informal Residential,,0.7259126084,554,399,1.3884711779,0.0013103116,0.0018193298,1425,1963.0462173981,True,poor,poor,0103000020E61000000100000008000000FDF16881AEA04340767E6DD431B91BC0E50D9C5E4CA04340685CA1C7A9B71BC0E6E186D412A0434093C094A7FFAF1BC00971F0BF27A04340A389B45D26AF1BC055D4093459A04340C1C785FBDEAE1BC0146041B108A143405C8582E388B01BC030CC42CC3FA143408BC2802E0AB41BC0FDF16881AEA04340767E6DD431B91BC0
